fold_id,split,speaker,utterance_id,wav_path,transcript_path,textgrid_path,annotation_path,duration_seconds,audio_pcm_sha256
held_out_ska,train,ZHAA,arctic_b0033,speakers/ZHAA/wav/arctic_b0033.wav,speakers/ZHAA/transcript/arctic_b0033.txt,speakers/ZHAA/textgrid/arctic_b0033.TextGrid,,1.706258503,bc3bafa825cd5de5d9a740c480eb1d6c4f30788d0a3dd033e2bfd73a599ddbb7
held_out_ska,train,ZHAA,arctic_b0035,speakers/ZHAA/wav/arctic_b0035.wav,speakers/ZHAA/transcript/arctic_b0035.txt,speakers/ZHAA/textgrid/arctic_b0035.TextGrid,,2.742154195,32528f3daf96ad4a46ff462334693c9e799e073a9ff46dfc0756035d7456394a
held_out_ska,train,ZHAA,arctic_b0036,speakers/ZHAA/wav/arctic_b0036.wav,speakers/ZHAA/transcript/arctic_b0036.txt,speakers/ZHAA/textgrid/arctic_b0036.TextGrid,,2.46,7608cb3e2936820b1a69f05442244c4a50d5267611228e53750c1820e103f5ab
held_out_ska,train,ZHAA,arctic_b0037,speakers/ZHAA/wav/arctic_b0037.wav,speakers/ZHAA/transcript/arctic_b0037.txt,speakers/ZHAA/textgrid/arctic_b0037.TextGrid,,2.44,15ab6aae3932a2857f4a1bd7ab7864bd78c8ca54dc413214701cebc3e07be842
held_out_ska,train,ZHAA,arctic_b0039,speakers/ZHAA/wav/arctic_b0039.wav,speakers/ZHAA/transcript/arctic_b0039.txt,speakers/ZHAA/textgrid/arctic_b0039.TextGrid,,5.019070295,aa60196e0fcb1880a30f2c1cabe20240d40720f51837e1ae73b8ae4f2dd91642
held_out_ska,train,ZHAA,arctic_b0040,speakers/ZHAA/wav/arctic_b0040.wav,speakers/ZHAA/transcript/arctic_b0040.txt,speakers/ZHAA/textgrid/arctic_b0040.TextGrid,,2.0730839,1e565daf244d509c09f3ec6ba0c8956ebfcfe5d80a6f2c2f7caa4a04af44843f
held_out_ska,train,ZHAA,arctic_b0041,speakers/ZHAA/wav/arctic_b0041.wav,speakers/ZHAA/transcript/arctic_b0041.txt,speakers/ZHAA/textgrid/arctic_b0041.TextGrid,,2.98,5dccd09162b02d26c51cae79bb8146e818f2bc90eb105086a391c294b261c517
held_out_ska,train,ZHAA,arctic_b0042,speakers/ZHAA/wav/arctic_b0042.wav,speakers/ZHAA/transcript/arctic_b0042.txt,speakers/ZHAA/textgrid/arctic_b0042.TextGrid,,3.535986395,0b050ba41c7e02cec83f6ee5b0682aec86930f97c57f2921e58fe85ecd01b1da
held_out_ska,train,ZHAA,arctic_b0043,speakers/ZHAA/wav/arctic_b0043.wav,speakers/ZHAA/transcript/arctic_b0043.txt,speakers/ZHAA/textgrid/arctic_b0043.TextGrid,,1.41,dcc3d80565fe1d045049e184319d2ce47577c8ecc1ad8958607eb3b83fc352a7
held_out_ska,train,ZHAA,arctic_b0044,speakers/ZHAA/wav/arctic_b0044.wav,speakers/ZHAA/transcript/arctic_b0044.txt,speakers/ZHAA/textgrid/arctic_b0044.TextGrid,,2.47,03ed940652d753d25bbe8ffb73edc91339d9bad519f0b0a26bc14fdaa8ce9c28
held_out_ska,train,ZHAA,arctic_b0045,speakers/ZHAA/wav/arctic_b0045.wav,speakers/ZHAA/transcript/arctic_b0045.txt,speakers/ZHAA/textgrid/arctic_b0045.TextGrid,,1.971133787,9648ed1430bf8b783c7f1aa335930404c17123aa06361da547e98be483cc9031
held_out_ska,train,ZHAA,arctic_b0046,speakers/ZHAA/wav/arctic_b0046.wav,speakers/ZHAA/transcript/arctic_b0046.txt,speakers/ZHAA/textgrid/arctic_b0046.TextGrid,,3.655918367,3aaef2ae11b88a1fbc27b32f5b43b8166fcd44655038f1f426dad6e79d856922
held_out_ska,train,ZHAA,arctic_b0047,speakers/ZHAA/wav/arctic_b0047.wav,speakers/ZHAA/transcript/arctic_b0047.txt,speakers/ZHAA/textgrid/arctic_b0047.TextGrid,,2.803287982,81336af9c1798e6146219ca7a8787b97e490e998a00dfa5fa25f5ee6e9953b6c
held_out_ska,train,ZHAA,arctic_b0048,speakers/ZHAA/wav/arctic_b0048.wav,speakers/ZHAA/transcript/arctic_b0048.txt,speakers/ZHAA/textgrid/arctic_b0048.TextGrid,,4.23,69b649382175156ff5c4e58e0faa28d0b8c1ff8c3d7435c33b59389a1e9a97ab
held_out_ska,train,ZHAA,arctic_b0049,speakers/ZHAA/wav/arctic_b0049.wav,speakers/ZHAA/transcript/arctic_b0049.txt,speakers/ZHAA/textgrid/arctic_b0049.TextGrid,,4.472811791,d8ce6ccd740a07c72e2d053836b6eeceb681e5a989ce9dec60798add9c52172d
held_out_ska,train,ZHAA,arctic_b0050,speakers/ZHAA/wav/arctic_b0050.wav,speakers/ZHAA/transcript/arctic_b0050.txt,speakers/ZHAA/textgrid/arctic_b0050.TextGrid,,2.57,8eeae7f61aca1a9ad3cbeda9645b3ccdece22af437eb674696d9e79e13f567bd
held_out_ska,train,ZHAA,arctic_b0051,speakers/ZHAA/wav/arctic_b0051.wav,speakers/ZHAA/transcript/arctic_b0051.txt,speakers/ZHAA/textgrid/arctic_b0051.TextGrid,,3.405102041,9b01b0c65767a13fb7c859a20e6115c1c0a6fc348a83dad4230acf123bb5dbe0
held_out_ska,train,ZHAA,arctic_b0052,speakers/ZHAA/wav/arctic_b0052.wav,speakers/ZHAA/transcript/arctic_b0052.txt,speakers/ZHAA/textgrid/arctic_b0052.TextGrid,,2.134444444,9fa853e9cc81e859f28abbb1a524ce7e1a56a61460e598cd74f27d137deea15e
held_out_ska,train,ZHAA,arctic_b0053,speakers/ZHAA/wav/arctic_b0053.wav,speakers/ZHAA/transcript/arctic_b0053.txt,speakers/ZHAA/textgrid/arctic_b0053.TextGrid,,3.57,fb11de4c1d104450a6c917ffc66b707acc93256255a83fdacebd5f795547e9d5
held_out_ska,train,ZHAA,arctic_b0054,speakers/ZHAA/wav/arctic_b0054.wav,speakers/ZHAA/transcript/arctic_b0054.txt,speakers/ZHAA/textgrid/arctic_b0054.TextGrid,,1.912471655,7f40a87f3b2a2e872eb73b5f2108a2795626c19d7c7e1b8c7527be5a4ec5fea3
held_out_ska,train,ZHAA,arctic_b0055,speakers/ZHAA/wav/arctic_b0055.wav,speakers/ZHAA/transcript/arctic_b0055.txt,speakers/ZHAA/textgrid/arctic_b0055.TextGrid,,3.58,6bac15235687527a9a20e6317e2b3d7c32b355758d328a6472ba8942dc7bf8c7
held_out_ska,train,ZHAA,arctic_b0056,speakers/ZHAA/wav/arctic_b0056.wav,speakers/ZHAA/transcript/arctic_b0056.txt,speakers/ZHAA/textgrid/arctic_b0056.TextGrid,,3.726621315,80207e46a87377b78f91bc0e6b5427d60c833a99db3177e160469173a7614c94
held_out_ska,train,ZHAA,arctic_b0057,speakers/ZHAA/wav/arctic_b0057.wav,speakers/ZHAA/transcript/arctic_b0057.txt,speakers/ZHAA/textgrid/arctic_b0057.TextGrid,,3.410975057,a9b511a280ba169eb2d17f6911118385d87522f3007987bd41fde3377f842feb
held_out_ska,train,ZHAA,arctic_b0058,speakers/ZHAA/wav/arctic_b0058.wav,speakers/ZHAA/transcript/arctic_b0058.txt,speakers/ZHAA/textgrid/arctic_b0058.TextGrid,,2.028639456,49db2da4c61d59fc362eba70f40b5c2072a80eb89b4dd440b5d099649d6d62e1
held_out_ska,train,ZHAA,arctic_b0059,speakers/ZHAA/wav/arctic_b0059.wav,speakers/ZHAA/transcript/arctic_b0059.txt,speakers/ZHAA/textgrid/arctic_b0059.TextGrid,,2.888843537,697fc9efec539c1fa88987fc93c1bc769194b1ff66da33a2f4472b1e47761c20
held_out_ska,train,ZHAA,arctic_b0060,speakers/ZHAA/wav/arctic_b0060.wav,speakers/ZHAA/transcript/arctic_b0060.txt,speakers/ZHAA/textgrid/arctic_b0060.TextGrid,,3.211405896,91adbaf476a77c80dd146aabc62b1b4e3773426e51798e56397037f87367d963
held_out_ska,train,ZHAA,arctic_b0061,speakers/ZHAA/wav/arctic_b0061.wav,speakers/ZHAA/transcript/arctic_b0061.txt,speakers/ZHAA/textgrid/arctic_b0061.TextGrid,,4.102154195,5c495b183f9d97bbb40c28d2fd76d3c76d9ec7421121872ae7a29658275fefda
held_out_ska,train,ZHAA,arctic_b0062,speakers/ZHAA/wav/arctic_b0062.wav,speakers/ZHAA/transcript/arctic_b0062.txt,speakers/ZHAA/textgrid/arctic_b0062.TextGrid,,1.764693878,010f4fc427d148bc94bea6d36de654bb3e2567cd457038e286f21fc3fa0a1700
held_out_ska,train,ZHAA,arctic_b0063,speakers/ZHAA/wav/arctic_b0063.wav,speakers/ZHAA/transcript/arctic_b0063.txt,speakers/ZHAA/textgrid/arctic_b0063.TextGrid,,3.36,64b7b43d30595703cd22217d3373abd65d0c90db0f097ec6a4c47f3ef6455625
held_out_ska,train,ZHAA,arctic_b0064,speakers/ZHAA/wav/arctic_b0064.wav,speakers/ZHAA/transcript/arctic_b0064.txt,speakers/ZHAA/textgrid/arctic_b0064.TextGrid,,2.807959184,c2e8d99dae197ffae3c9cd9ae132ce0d872f6da153fefe14995868fc9599b356
held_out_ska,train,ZHAA,arctic_b0065,speakers/ZHAA/wav/arctic_b0065.wav,speakers/ZHAA/transcript/arctic_b0065.txt,speakers/ZHAA/textgrid/arctic_b0065.TextGrid,,4.152834467,3b47093070e3c1d3075740ca447d1d348702b7e6f4ba0b84ec765356d57b2446
held_out_ska,train,ZHAA,arctic_b0066,speakers/ZHAA/wav/arctic_b0066.wav,speakers/ZHAA/transcript/arctic_b0066.txt,speakers/ZHAA/textgrid/arctic_b0066.TextGrid,,3.818662132,188e4128afc547f5d10b1cf91c0137c9d7c06dee2668d7b25fbe54150848d5c7
held_out_ska,train,ZHAA,arctic_b0067,speakers/ZHAA/wav/arctic_b0067.wav,speakers/ZHAA/transcript/arctic_b0067.txt,speakers/ZHAA/textgrid/arctic_b0067.TextGrid,,3.512698413,cbbbf771a5b0c32901268a62006c349a942e8cb845febe33d1ce041c8e80005b
held_out_ska,train,ZHAA,arctic_b0068,speakers/ZHAA/wav/arctic_b0068.wav,speakers/ZHAA/transcript/arctic_b0068.txt,speakers/ZHAA/textgrid/arctic_b0068.TextGrid,speakers/ZHAA/annotation/arctic_b0068.TextGrid,3.028798186,77cdb7d8a3fabb924bf9ec736e93bea9026a446879e7222717a279bfa160618f
held_out_ska,train,ZHAA,arctic_b0069,speakers/ZHAA/wav/arctic_b0069.wav,speakers/ZHAA/transcript/arctic_b0069.txt,speakers/ZHAA/textgrid/arctic_b0069.TextGrid,,3.411428571,9846f2075dbc4870a7665031ee208a63cdddaef1806ee0a60bc28f70bfa68664
held_out_ska,train,ZHAA,arctic_b0070,speakers/ZHAA/wav/arctic_b0070.wav,speakers/ZHAA/transcript/arctic_b0070.txt,speakers/ZHAA/textgrid/arctic_b0070.TextGrid,,2.65,a4d3e18447082b11697f69a4f3c852b58a6cbb4a11e4181bcd2eaecd76e11fb1
held_out_ska,train,ZHAA,arctic_b0072,speakers/ZHAA/wav/arctic_b0072.wav,speakers/ZHAA/transcript/arctic_b0072.txt,speakers/ZHAA/textgrid/arctic_b0072.TextGrid,,3.81,acb9457b4a60cee1299af1a9b02a55f285baedb09119ab862f2e91dd0d61a22d
held_out_ska,train,ZHAA,arctic_b0073,speakers/ZHAA/wav/arctic_b0073.wav,speakers/ZHAA/transcript/arctic_b0073.txt,speakers/ZHAA/textgrid/arctic_b0073.TextGrid,,4.781405896,47d1aa4c92787a5498a48c2e11c1cb91f111b7b01203e945661cfed9c1615fca
held_out_ska,train,ZHAA,arctic_b0074,speakers/ZHAA/wav/arctic_b0074.wav,speakers/ZHAA/transcript/arctic_b0074.txt,speakers/ZHAA/textgrid/arctic_b0074.TextGrid,,3.54,a44df54628f3fc1aa7bafb166565a88673d6349147ef924a70de7a1e8567344f
held_out_ska,train,ZHAA,arctic_b0075,speakers/ZHAA/wav/arctic_b0075.wav,speakers/ZHAA/transcript/arctic_b0075.txt,speakers/ZHAA/textgrid/arctic_b0075.TextGrid,,3.616326531,db263259150b3b6a4be3b1526871bdfce0f854c458eae76ed2150ba8cdde8989
held_out_ska,train,ZHAA,arctic_b0076,speakers/ZHAA/wav/arctic_b0076.wav,speakers/ZHAA/transcript/arctic_b0076.txt,speakers/ZHAA/textgrid/arctic_b0076.TextGrid,,5.464671202,63ffd20715ed384da3a764d788cf6f19eb95580a0ee5bc130d67464686a072bd
held_out_ska,train,ZHAA,arctic_b0077,speakers/ZHAA/wav/arctic_b0077.wav,speakers/ZHAA/transcript/arctic_b0077.txt,speakers/ZHAA/textgrid/arctic_b0077.TextGrid,,1.597482993,a18601eca8b97ecbb8b44a553a1fb99e6c44304d7c563b01e40171af008e7014
held_out_ska,train,ZHAA,arctic_b0078,speakers/ZHAA/wav/arctic_b0078.wav,speakers/ZHAA/transcript/arctic_b0078.txt,speakers/ZHAA/textgrid/arctic_b0078.TextGrid,,4.482517007,436fcea5292828b5679b84c243728039a71c26a7db310bb2a1660b46931e0b82
held_out_ska,train,ZHAA,arctic_b0079,speakers/ZHAA/wav/arctic_b0079.wav,speakers/ZHAA/transcript/arctic_b0079.txt,speakers/ZHAA/textgrid/arctic_b0079.TextGrid,,2.892426304,b8ed0887e44fcb4abbaa3f5051e92ca874039923c48d3b6ed77af7a55b1e7974
held_out_ska,train,ZHAA,arctic_b0080,speakers/ZHAA/wav/arctic_b0080.wav,speakers/ZHAA/transcript/arctic_b0080.txt,speakers/ZHAA/textgrid/arctic_b0080.TextGrid,,3.250453515,06e2a3aeb9a73bfcc31d38ddbc02147a8eb3d05bdb2c87f036fb16290378f263
held_out_ska,train,ZHAA,arctic_b0081,speakers/ZHAA/wav/arctic_b0081.wav,speakers/ZHAA/transcript/arctic_b0081.txt,speakers/ZHAA/textgrid/arctic_b0081.TextGrid,,2.999501134,581e8aee4e1d79870af17c58cd7e4cf1df91704942e4b1784462a4b9cf50b916
held_out_ska,train,ZHAA,arctic_b0082,speakers/ZHAA/wav/arctic_b0082.wav,speakers/ZHAA/transcript/arctic_b0082.txt,speakers/ZHAA/textgrid/arctic_b0082.TextGrid,,4.1038322,67289b3b4411310223679ae9a76157e0fdbbd76aa516ca14fd8a902395ba332e
held_out_ska,train,ZHAA,arctic_b0083,speakers/ZHAA/wav/arctic_b0083.wav,speakers/ZHAA/transcript/arctic_b0083.txt,speakers/ZHAA/textgrid/arctic_b0083.TextGrid,speakers/ZHAA/annotation/arctic_b0083.TextGrid,2.948571429,efa239587d5ecce3476bba9e316ad75f1f75d234b2e2235ce58e12f36642c792
held_out_ska,train,ZHAA,arctic_b0084,speakers/ZHAA/wav/arctic_b0084.wav,speakers/ZHAA/transcript/arctic_b0084.txt,speakers/ZHAA/textgrid/arctic_b0084.TextGrid,,1.82,6d853d6c3ec6a60d84b940bd4c4c37e9e1ccc26520b99d0a1ac48faba9dd30a4
held_out_ska,train,ZHAA,arctic_b0086,speakers/ZHAA/wav/arctic_b0086.wav,speakers/ZHAA/transcript/arctic_b0086.txt,speakers/ZHAA/textgrid/arctic_b0086.TextGrid,,1.629229025,0ea5b0aff805cbfe88fce2a2a6c955973163f94f851241f8534073b560b9530a
held_out_ska,train,ZHAA,arctic_b0087,speakers/ZHAA/wav/arctic_b0087.wav,speakers/ZHAA/transcript/arctic_b0087.txt,speakers/ZHAA/textgrid/arctic_b0087.TextGrid,,3.006689342,8c58105c0143cdcc6520bd1d79c33684b0b61fb1d46d8a6863b921a813c5bd4e
held_out_ska,train,ZHAA,arctic_b0088,speakers/ZHAA/wav/arctic_b0088.wav,speakers/ZHAA/transcript/arctic_b0088.txt,speakers/ZHAA/textgrid/arctic_b0088.TextGrid,,1.899138322,85ec29ac560ce981553664d9adf49778fec557402532cd8fe92a49eac7cac81a
held_out_ska,train,ZHAA,arctic_b0089,speakers/ZHAA/wav/arctic_b0089.wav,speakers/ZHAA/transcript/arctic_b0089.txt,speakers/ZHAA/textgrid/arctic_b0089.TextGrid,,3.09,0cb5cc99abed0261895085e90c86e9b5636385b0de9e8489a803489d0375d944
held_out_ska,train,ZHAA,arctic_b0091,speakers/ZHAA/wav/arctic_b0091.wav,speakers/ZHAA/transcript/arctic_b0091.txt,speakers/ZHAA/textgrid/arctic_b0091.TextGrid,,3.82,a61c19adc4a815be20dc5dfb72e85005956439d7d39d0ff34787b508ca2b7a2a
held_out_ska,train,ZHAA,arctic_b0092,speakers/ZHAA/wav/arctic_b0092.wav,speakers/ZHAA/transcript/arctic_b0092.txt,speakers/ZHAA/textgrid/arctic_b0092.TextGrid,,1.36446712,b7ace1df227123c9d5324c98fc2136fdedcb4650a122a9f2c3f9d0c8698edf42
held_out_ska,train,ZHAA,arctic_b0093,speakers/ZHAA/wav/arctic_b0093.wav,speakers/ZHAA/transcript/arctic_b0093.txt,speakers/ZHAA/textgrid/arctic_b0093.TextGrid,,2.36,b80e1e1f26658946624e03e5c77f71440c5aeecdce14feb35c7f5e317c89acd3
held_out_ska,train,ZHAA,arctic_b0094,speakers/ZHAA/wav/arctic_b0094.wav,speakers/ZHAA/transcript/arctic_b0094.txt,speakers/ZHAA/textgrid/arctic_b0094.TextGrid,,3.655124717,933995ece6955ae48fa293a2dfb0bdaee1b9f5281c932851ab8ac969e34f0cfe
held_out_ska,train,ZHAA,arctic_b0095,speakers/ZHAA/wav/arctic_b0095.wav,speakers/ZHAA/transcript/arctic_b0095.txt,speakers/ZHAA/textgrid/arctic_b0095.TextGrid,,3.952834467,1051fe3da4d01c0e3899315a757afa17f927b4fdb419ee5f144a79c2194ff621
held_out_ska,train,ZHAA,arctic_b0096,speakers/ZHAA/wav/arctic_b0096.wav,speakers/ZHAA/transcript/arctic_b0096.txt,speakers/ZHAA/textgrid/arctic_b0096.TextGrid,,3.569274376,28528333f414eb64f8308f1ca216a6539470d4f7f45724504988e62bebf23a51
held_out_ska,train,ZHAA,arctic_b0097,speakers/ZHAA/wav/arctic_b0097.wav,speakers/ZHAA/transcript/arctic_b0097.txt,speakers/ZHAA/textgrid/arctic_b0097.TextGrid,,2.46154195,2e72bfd66291773b94ef6cf22cbc7e6e51cce95037bee1a8f9e335fdd7d53600
held_out_ska,train,ZHAA,arctic_b0098,speakers/ZHAA/wav/arctic_b0098.wav,speakers/ZHAA/transcript/arctic_b0098.txt,speakers/ZHAA/textgrid/arctic_b0098.TextGrid,,3.663786848,52a8c5f33ea7cfa7105d572428e2943818fd6a587b0d4e39ee1099c9bd683a3d
held_out_ska,train,ZHAA,arctic_b0099,speakers/ZHAA/wav/arctic_b0099.wav,speakers/ZHAA/transcript/arctic_b0099.txt,speakers/ZHAA/textgrid/arctic_b0099.TextGrid,,3.29,ec2410ab25adb8772f919a0f3dadae358cb81c46e908213919ab3f6f5e40a096
held_out_ska,train,ZHAA,arctic_b0100,speakers/ZHAA/wav/arctic_b0100.wav,speakers/ZHAA/transcript/arctic_b0100.txt,speakers/ZHAA/textgrid/arctic_b0100.TextGrid,,3.32553288,64ed7bd6352b774bed923856e0df043071503d713d7429e460ef402d4ffcd837
held_out_ska,train,ZHAA,arctic_b0101,speakers/ZHAA/wav/arctic_b0101.wav,speakers/ZHAA/transcript/arctic_b0101.txt,speakers/ZHAA/textgrid/arctic_b0101.TextGrid,,3.562970522,dd6a4f2638299a69b6937df3b8b3f14989099e292ccf7002f29cfca7fc9bd446
held_out_ska,train,ZHAA,arctic_b0103,speakers/ZHAA/wav/arctic_b0103.wav,speakers/ZHAA/transcript/arctic_b0103.txt,speakers/ZHAA/textgrid/arctic_b0103.TextGrid,speakers/ZHAA/annotation/arctic_b0103.TextGrid,3.96,dd7870fcdc4c97abbe56b6e8ba39ea324a4f997c2ded109fa861ac412493b960
held_out_ska,train,ZHAA,arctic_b0104,speakers/ZHAA/wav/arctic_b0104.wav,speakers/ZHAA/transcript/arctic_b0104.txt,speakers/ZHAA/textgrid/arctic_b0104.TextGrid,,5.143151927,0ce19c7cf4b472204ee1901a0072deee8bc5c35fa548ef107143b16822542e73
held_out_ska,train,ZHAA,arctic_b0105,speakers/ZHAA/wav/arctic_b0105.wav,speakers/ZHAA/transcript/arctic_b0105.txt,speakers/ZHAA/textgrid/arctic_b0105.TextGrid,,3.891315193,1f9cb80be58ae589208405f896f30d4ebdaa14bddfb126f524907836ca874353
held_out_ska,train,ZHAA,arctic_b0106,speakers/ZHAA/wav/arctic_b0106.wav,speakers/ZHAA/transcript/arctic_b0106.txt,speakers/ZHAA/textgrid/arctic_b0106.TextGrid,speakers/ZHAA/annotation/arctic_b0106.TextGrid,3.9,c19509d1c7759122fab30b3f1fe489b75e7c46b77b1f40b43b7af3df47901ebb
held_out_ska,train,ZHAA,arctic_b0108,speakers/ZHAA/wav/arctic_b0108.wav,speakers/ZHAA/transcript/arctic_b0108.txt,speakers/ZHAA/textgrid/arctic_b0108.TextGrid,,2.960680272,5569391e5655d240b9c3158b21fcc964fc33ab20defbe69b6ae013acdad3fb70
held_out_ska,train,ZHAA,arctic_b0109,speakers/ZHAA/wav/arctic_b0109.wav,speakers/ZHAA/transcript/arctic_b0109.txt,speakers/ZHAA/textgrid/arctic_b0109.TextGrid,,3.48,50e63d6db56728e5d223e53f6ea13cf20cf743f20ebe82a520df1f50281dab78
held_out_ska,train,ZHAA,arctic_b0110,speakers/ZHAA/wav/arctic_b0110.wav,speakers/ZHAA/transcript/arctic_b0110.txt,speakers/ZHAA/textgrid/arctic_b0110.TextGrid,,2.134739229,dc166cd9a995fd65ea3bfbef549c41a06d22a7bf5bb0ae8f2c221847828eece2
held_out_ska,train,ZHAA,arctic_b0111,speakers/ZHAA/wav/arctic_b0111.wav,speakers/ZHAA/transcript/arctic_b0111.txt,speakers/ZHAA/textgrid/arctic_b0111.TextGrid,,1.897097506,43cc09fea67212583431dd3b7634476754c76cb2093a21cc551a49d1fcbd6e93
held_out_ska,train,ZHAA,arctic_b0112,speakers/ZHAA/wav/arctic_b0112.wav,speakers/ZHAA/transcript/arctic_b0112.txt,speakers/ZHAA/textgrid/arctic_b0112.TextGrid,,3.293514739,69a2bbe11e0fe0a36ec5a5798c8fe8651544693cb810c9436386608e9412fb20
held_out_ska,train,ZHAA,arctic_b0113,speakers/ZHAA/wav/arctic_b0113.wav,speakers/ZHAA/transcript/arctic_b0113.txt,speakers/ZHAA/textgrid/arctic_b0113.TextGrid,,3.833741497,5c1a48d723f3268968d8232754ebfc44472dc82dac250cc2ae00d4c66664f324
held_out_ska,train,ZHAA,arctic_b0114,speakers/ZHAA/wav/arctic_b0114.wav,speakers/ZHAA/transcript/arctic_b0114.txt,speakers/ZHAA/textgrid/arctic_b0114.TextGrid,,3.106802721,cefef49f355013d807db5a9cda4bb7fd2ba9bfcf129f422d6fd3a8fd13233ff0
held_out_ska,train,ZHAA,arctic_b0116,speakers/ZHAA/wav/arctic_b0116.wav,speakers/ZHAA/transcript/arctic_b0116.txt,speakers/ZHAA/textgrid/arctic_b0116.TextGrid,,3.423854875,9d99dad8eec97e41c07a8330c49dba00f21fbf467282e6febe1bc28c7666b7db
held_out_ska,train,ZHAA,arctic_b0118,speakers/ZHAA/wav/arctic_b0118.wav,speakers/ZHAA/transcript/arctic_b0118.txt,speakers/ZHAA/textgrid/arctic_b0118.TextGrid,,3.624399093,2913e7d74cc0c494dc390269487a697d348ec761af96838a376c76d04b22d213
held_out_ska,train,ZHAA,arctic_b0119,speakers/ZHAA/wav/arctic_b0119.wav,speakers/ZHAA/transcript/arctic_b0119.txt,speakers/ZHAA/textgrid/arctic_b0119.TextGrid,,2.266122449,7ded491abc6d98adf3cf4b39650954ff2078b5eeaa036757136f9989e3c50213
held_out_ska,train,ZHAA,arctic_b0120,speakers/ZHAA/wav/arctic_b0120.wav,speakers/ZHAA/transcript/arctic_b0120.txt,speakers/ZHAA/textgrid/arctic_b0120.TextGrid,,3.22,149c884c75ca048fbefa38ca0bcf9ebf07182da5b5e2c5fbf4b25ed3b13b5c64
held_out_ska,train,ZHAA,arctic_b0121,speakers/ZHAA/wav/arctic_b0121.wav,speakers/ZHAA/transcript/arctic_b0121.txt,speakers/ZHAA/textgrid/arctic_b0121.TextGrid,,2.33,8745cca872660fd2ec4b8975aedc8c43c2633884d5daa8a7145e43f2851ec2d7
held_out_ska,train,ZHAA,arctic_b0122,speakers/ZHAA/wav/arctic_b0122.wav,speakers/ZHAA/transcript/arctic_b0122.txt,speakers/ZHAA/textgrid/arctic_b0122.TextGrid,,3.955056689,eb5bb4982e485e83d1a3e62ab37a8e2401cab6179e2d3e210b100baaf36e43d6
held_out_ska,train,ZHAA,arctic_b0123,speakers/ZHAA/wav/arctic_b0123.wav,speakers/ZHAA/transcript/arctic_b0123.txt,speakers/ZHAA/textgrid/arctic_b0123.TextGrid,,4.422131519,39aae3496f5a696687ad965f024081a5f1503b9277b1faf39966698841767c97
held_out_ska,train,ZHAA,arctic_b0126,speakers/ZHAA/wav/arctic_b0126.wav,speakers/ZHAA/transcript/arctic_b0126.txt,speakers/ZHAA/textgrid/arctic_b0126.TextGrid,speakers/ZHAA/annotation/arctic_b0126.TextGrid,4.24414966,75fb6626646fec9d266f10fd0a32fd9e71f68545bb430938985175c579754662
held_out_ska,train,ZHAA,arctic_b0127,speakers/ZHAA/wav/arctic_b0127.wav,speakers/ZHAA/transcript/arctic_b0127.txt,speakers/ZHAA/textgrid/arctic_b0127.TextGrid,,2.839546485,c710838a64c590e4036ecd58e54e07240c35261195f0fb6ce9cfccd4795da178
held_out_ska,train,ZHAA,arctic_b0128,speakers/ZHAA/wav/arctic_b0128.wav,speakers/ZHAA/transcript/arctic_b0128.txt,speakers/ZHAA/textgrid/arctic_b0128.TextGrid,,2.237414966,1fb2586d70fa2a87471bf09ed7da3042f3b51e54692354baa349ce34581fef0c
held_out_ska,train,ZHAA,arctic_b0129,speakers/ZHAA/wav/arctic_b0129.wav,speakers/ZHAA/transcript/arctic_b0129.txt,speakers/ZHAA/textgrid/arctic_b0129.TextGrid,,2.87,ee0d8642d72e43e1c1615dafaec94445d0e8d115db6c94454ebe743d78aa089c
held_out_ska,train,ZHAA,arctic_b0130,speakers/ZHAA/wav/arctic_b0130.wav,speakers/ZHAA/transcript/arctic_b0130.txt,speakers/ZHAA/textgrid/arctic_b0130.TextGrid,,2.073514739,6b5e9af3576062f8e1d2531b63a9a5d76062fc7fd0b51e6d80084fcdff3d2c08
held_out_ska,train,ZHAA,arctic_b0131,speakers/ZHAA/wav/arctic_b0131.wav,speakers/ZHAA/transcript/arctic_b0131.txt,speakers/ZHAA/textgrid/arctic_b0131.TextGrid,,3.666848073,3206b83a5243df1c37c83798ef9aab54defa807cec5b0e2beb1ad52f4eb9a224
held_out_ska,train,ZHAA,arctic_b0132,speakers/ZHAA/wav/arctic_b0132.wav,speakers/ZHAA/transcript/arctic_b0132.txt,speakers/ZHAA/textgrid/arctic_b0132.TextGrid,,4.324943311,b11d45bda25a3418dbcbe410a79d6de72a8153bb812f0a5425c3534e8276157f
held_out_ska,train,ZHAA,arctic_b0133,speakers/ZHAA/wav/arctic_b0133.wav,speakers/ZHAA/transcript/arctic_b0133.txt,speakers/ZHAA/textgrid/arctic_b0133.TextGrid,,2.64170068,ba4317ea6e648e971eab9662b10f52b1d391eb7e7fb07261572f077aba5190f2
held_out_ska,train,ZHAA,arctic_b0134,speakers/ZHAA/wav/arctic_b0134.wav,speakers/ZHAA/transcript/arctic_b0134.txt,speakers/ZHAA/textgrid/arctic_b0134.TextGrid,,3.175668934,bd80bead415b1b2e6938b61bc15825fd95e8e02dbf54782456acd15be602b691
